x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72
2.482934650572516e-10,7.274536534661491e-11,1.3673337039708782e-10,1.9563691431374805e-10,2.709962432673287e-10,3.747790331307018e-10,5.182686800319929e-10,7.486549282494708e-10,4.138765446346273e-10,1.0869225982205647e-9,1.388799022380062e-9,2.5789897000887804e-9,3.9152669064751795e-9,5.372103707529525e-9,4.574926391465793e-9,1.038945698941149e-8,1.1487688465734356e-8,2.145427381969805e-8,1.7320053593149084e-8,4.215023843903003e-8,5.917014835022719e-8,5.3623253859449995e-8,9.249795009683812e-8,1.6226584885549243e-7,1.6620974500318755e-7,1.592556279580444e-7,2.6176489226389274e-7,5.230849781133859e-7,4.211591977736857e-7,6.493525414635886e-7,7.031148907965709e-7,1.1626151962039623e-6,1.3892764038588216e-6,1.6318432050220107e-6,1.8506547978746233e-6,2.9176410869606395e-6,3.4576458107473995e-6,5.2688191199285114e-6,5.931426313491454e-6,8.062565419610712e-6,1.0236508823643812e-5,1.4081333226126725e-5,1.8196932460322253e-5,2.1609004466135973e-5,2.585435357975082e-5,3.299111261670741e-5,3.7929453490280906e-5,5.093569133437359e-5,5.899515259157151e-5,8.302358531541055e-5,9.350084635647398e-5,0.00011460018979693208,0.00015923199620183063,0.0001944420691403192,0.0002645453025390898,0.00022951936630956612,0.00030234587431026376,0.0003653046358614985,0.000513955477008265,0.0007139628212048095,0.0008991843795790181,0.000710848034175519,0.0003170451500604619,0.0004215027852174093,0.0002797258710528093,0.00016831618969055987,0.00017600212896653675,0.0002348098269335973,0.0003218866411578343,0.00044837707165015144,0.0005588877439114091,0.0010351980090494224
2.485278546911839e-10,7.280483658348587e-11,1.3647511377062516e-10,1.9563778413592697e-10,2.7102788529493774e-10,3.7493816251942777e-10,5.182010916639264e-10,7.481181729920286e-10,4.1351674829620706e-10,1.0900133946580665e-9,1.3911881589603786e-9,2.5750802112169713e-9,3.925275173573129e-9,5.380848820690643e-9,4.599447866608681e-9,1.0426983491489161e-8,1.1487047523982994e-8,2.1425696721009028e-8,1.7511413353836787e-8,4.209369860411482e-8,5.914591308643358e-8,5.319327919802948e-8,9.293220008394546e-8,1.6228969410029027e-7,1.672957341299999e-7,1.5891409622137772e-7,2.600851614142642e-7,5.266425487885178e-7,4.198975510282162e-7,6.566684151763261e-7,6.992458851763493e-7,1.1534799717106525e-6,1.37761105828243e-6,1.6134420146416514e-6,1.8533083410937767e-6,2.891937006148605e-6,3.3887374078396923e-6,5.328331605016576e-6,5.95030269916361e-6,7.966982312238582e-6,1.0236508823643812e-5,1.4203941702155389e-5,1.8298217547756685e-5,2.105217141799553e-5,2.565363813000383e-5,3.299111261670741e-5,3.7929453490280906e-5,5.093569133437359e-5,5.796921234435559e-5,7.963804472553703e-5,9.036866340187612e-5,0.00010917229746427139,0.00015842843488643395,0.00018923016081545996,0.0002645453025390898,0.00022181389541614733,0.00030234587431026376,0.0003653046358614985,0.000513955477008265,0.0007127247181737942,0.0008991843795790181,0.000710848034175519,0.0003128321705728183,0.0004184800161163024,0.0002741491123863477,0.00016831618969055987,0.00017461401230530455,0.0002348098269335973,0.00031571607738786853,0.00044661195845417515,0.0005562088608516097,0.0010228674510927654
1.8032958265913473e-10,9.747222567234642e-11,1.3974544138872348e-10,1.9357711168379752e-10,2.680913317704566e-10,3.694413901870951e-10,5.339320799290829e-10,2.9795204523991593e-10,7.755492267834895e-10,9.910957356363882e-10,1.8390841616861528e-9,2.798111758330457e-9,3.836039007737233e-9,3.2709034700516482e-9,7.449074744387489e-9,8.252824450477052e-9,1.5276222297983308e-8,1.245879250056683e-8,3.0077734324198156e-8,4.2265586357082955e-8,3.776026121781846e-8,6.624245174021979e-8,1.1586522772095127e-7,1.1874152575980699e-7,1.1465259485264846e-7,1.8582550926745031e-7,3.7724920361620915e-7,6.262647988782364e-7,4.6365151604887893e-7,5.020703136926254e-7,8.191056298094633e-7,9.907443048121448e-7,1.1374040866139834e-6,2.2874902210148893e-6,2.0885257159785537e-6,2.3716732738279087e-6,3.789993983912809e-6,5.15961374938614e-6,5.916941984614492e-6,7.817830940570625e-6,1.0007576277174449e-5,1.4149565180252245e-5,1.8038115899987428e-5,2.0942777880578202e-5,2.511386589682056e-5,3.217449530544614e-5,3.7929453490280906e-5,5.093569133437359e-5,5.796921234435559e-5,7.720812070683045e-5,8.993301167985258e-5,0.00010901604644365594,0.00015284121644997992,0.00018896093038506406,0.00026492222514164405,0.00021401359484930004,0.00029538569196635266,0.0003608550633220498,0.0005114264902060978,0.0007127247181737942,0.0008991843795790181,0.000696904786772887,0.00030831256824022656,0.00040734119986758486,0.0002741491123863477,0.00016831618969055987,0.0001744473877064398,0.00023333212163557745,0.0003190085417529821,0.0004345485421597585,0.0005562088608516097,0.0010052649142554269
1.7858848143446728e-10,9.725962037293543e-11,1.3972381971739332e-10,1.9370498055368458e-10,2.681768188526097e-10,3.6957713170764175e-10,5.337549468256811e-10,2.994730375691884e-10,7.774513776395571e-10,9.81870920078264e-10,1.8414075597135976e-9,2.80275722101593e-9,3.84795471871036e-9,3.27219261041044e-9,7.43686705135147e-9,8.195490301097759e-9,1.530398221783201e-8,1.2356066285348073e-8,3.00863829478048e-8,4.2272175066219556e-8,3.763656968992909e-8,6.644469936390882e-8,1.1597326947205338e-7,1.1771665307955735e-7,1.1374651105155584e-7,1.8732880810005557e-7,3.772067349597798e-7,6.267279945768331e-7,4.6895457133396046e-7,5.060314918606685e-7,8.153567036036976e-7,9.974864731857056e-7,1.145629500978496e-6,2.296102908647365e-6,2.0653474851069796e-6,2.318866180767437e-6,3.820745451102676e-6,5.164514511464216e-6,5.923797714954341e-6,7.760957185437321e-6,9.880945109321664e-6,1.4149565180252245e-5,1.7842757447615232e-5,2.0942777880578202e-5,2.511386589682056e-5,3.217449530544614e-5,3.6815835197423156e-5,5.093569133437359e-5,5.796921234435559e-5,7.403875584121011e-5,8.993301167985258e-5,0.00010901604644365594,0.00014543798430001337,0.00018896093038506406,0.00026278690997004565,0.00021401359484930004,0.00029481830292865863,0.0003608550633220498,0.0004972771204030125,0.0007068814232458488,0.0008972170894915955,0.0006837357153922312,0.00030831256824022656,0.00040734119986758486,0.00026781856255787313,0.00016595011077980736,0.0001744473877064398,0.00023333212163557745,0.00031365545184159103,0.00043325463875946865,0.000553159378556676,0.0010052649142554269
2.435026450219774e-10,9.979254726626152e-11,1.3828402517373427e-10,1.9118223755305135e-10,2.6435129242548616e-10,3.813193267052244e-10,2.1303306544274648e-10,5.596445631985055e-10,7.089938255396433e-10,1.31319716030159e-9,2.0024196194068955e-9,2.753405682491536e-9,2.317205566091548e-9,5.313561399531654e-9,5.900692803003702e-9,1.0931849597855382e-8,8.92869435205296e-9,2.147393321304174e-8,3.01827402263449e-8,2.6991872174270564e-8,4.7705672811506286e-8,8.281513017419095e-8,8.426549787288812e-8,1.1764293491614274e-7,1.3245281660520292e-7,2.698524410407846e-7,4.473390786913222e-7,3.3920867159173994e-7,4.3851880421789667e-7,5.775780598264007e-7,7.203328955321106e-7,8.167938714631299e-7,1.6369824278963545e-6,1.4752482036478423e-6,2.7021402923708293e-6,2.7646181250207787e-6,3.678233163435676e-6,4.221670574841602e-6,6.362968800025844e-6,7.5658244610961215e-6,1.0216438902697608e-5,1.3833323153050334e-5,1.7842757447615232e-5,2.0942777880578202e-5,2.460530118514926e-5,3.217449530544614e-5,3.573674215441196e-5,5.093569133437359e-5,5.796921234435559e-5,7.247183538026841e-5,8.9938464727626e-5,0.00010630895634873093,0.0001437031611480914,0.00018896093038506406,0.00025340890092421684,0.00021401359484930004,0.00029481830292865863,0.0003608550633220498,0.0005049153023184635,0.0006812927507687295,0.0008886092098588389,0.0006813142782128795,0.00030831256824022656,0.0003963598876774399,0.00026781856255787313,0.00016595011077980736,0.00016815506476301173,0.00023030556923927162,0.00031365545184159103,0.0004256739880301302,0.0005464570496937809,0.0010052649142554269
2.440484848052761e-10,9.976958650494058e-11,1.38446695787599e-10,1.9142638694057087e-10,2.6460732934435506e-10,3.8133934507848117e-10,2.1274435760644065e-10,5.616101506997975e-10,7.120103252906248e-10,1.3193743251149058e-9,1.9992275360486407e-9,2.7494059005004086e-9,2.337091520259821e-9,5.311928586619015e-9,5.9261413898903954e-9,1.091690445182125e-8,8.831044761687619e-9,2.145803221464488e-8,3.0178245066493406e-8,2.7261912585225378e-8,4.797548368815712e-8,8.279230049223833e-8,8.449646447882238e-8,1.1783508857605805e-7,1.3235965080471653e-7,2.7068679828887585e-7,4.4726866326098454e-7,3.4047761248164677e-7,4.399562127978328e-7,5.833437508207206e-7,7.152842013863229e-7,8.235775609056625e-7,1.651523326850098e-6,1.4798840653885466e-6,2.673498014215027e-6,2.7315802878150384e-6,3.680421765887511e-6,4.240687502084365e-6,6.2174320601869815e-6,7.396040821814336e-6,1.0045922216488069e-5,1.3833323153050334e-5,1.7539858879476474e-5,2.089718183622105e-5,2.460530118514926e-5,3.217449530544614e-5,3.573674215441196e-5,4.957830735323988e-5,5.796921234435559e-5,7.247183538026841e-5,8.9938464727626e-5,0.00010630895634873093,0.00014331695990630567,0.00018896093038506406,0.00025340890092421684,0.00020528687709648984,0.00029481830292865863,0.0003608550633220498,0.0005049153023184635,0.0006812927507687295,0.0008804807906894316,0.0006691022975154397,0.00030831256824022656,0.0003881057328573731,0.00026781856255787313,0.00016595011077980736,0.00016687081835370767,0.00023030556923927162,0.00031295645256892177,0.0004200644909383934,0.0005464570496937809,0.0010052649142554269
2.493658136576661e-10,9.888503029584552e-11,1.366151561392269e-10,1.8913933991815196e-10,2.725299133782928e-10,1.525732828067434e-10,4.040618531926296e-10,5.133061776921461e-10,9.467410784816087e-10,1.4299414869902663e-9,1.958215078605285e-9,1.6693619222421247e-9,3.785773178931104e-9,4.211110631838486e-9,7.790452980288246e-9,6.266769291273371e-9,1.5309122959952178e-8,2.1534036688120065e-8,1.9594333461056723e-8,3.405155437857287e-8,5.916358097101821e-8,8.179398071385241e-8,8.422123926807536e-8,1.1888509332073268e-7,1.9459778035269976e-7,3.196142503989693e-7,2.433810794447134e-7,3.1550103110136943e-7,5.130617384384647e-7,5.057225271520709e-7,8.090559933894964e-7,1.1901752736285842e-6,1.057060046706105e-6,1.929701988801963e-6,2.2601946107786987e-6,2.76413633663048e-6,3.671737443123499e-6,4.36154815022337e-6,5.956510950560324e-6,7.164945474521664e-6,1.0232824316389054e-5,1.3710538055868622e-5,1.7475538840662415e-5,2.0918280869595785e-5,2.460530118514926e-5,3.217449530544614e-5,3.538768256918298e-5,4.957830735323988e-5,5.7574813196257336e-5,7.247183538026841e-5,8.808941409399265e-5,0.00010630895634873093,0.00013877671957303526,0.00018788634574486054,0.0002511430898351554,0.00020807549825755913,0.00028702523922664424,0.0003608550633220498,0.0004912927215761588,0.0006773656351144907,0.0008804807906894316,0.0006691022975154397,0.00030831256824022656,0.0003881057328573731,0.00026085303839086906,0.00016595011077980736,0.00016687081835370767,0.00022481639686241971,0.0003103889462783534,0.0004184017370181275,0.0005373640476961204,0.001000465059895408
2.4936535997587114e-10,9.889566922422619e-11,1.368626120702793e-10,1.8915948699983453e-10,2.724389736439482e-10,1.5416847232405237e-10,4.015416077916715e-10,5.084739640891268e-10,9.419250243380571e-10,1.4289882779982705e-9,1.953688209554741e-9,1.6818576475536794e-9,3.775543514729207e-9,4.2447861879777435e-9,7.781912354536294e-9,6.3209915802527385e-9,1.5310393777911537e-8,2.152334191270744e-8,1.959705522000386e-8,3.382367196504133e-8,5.9171988791631425e-8,8.185914813674796e-8,8.34862514047525e-8,1.1805393752293746e-7,1.9539040880843964e-7,3.195918278136844e-7,2.4217027612855514e-7,3.157566052261312e-7,5.137923500694392e-7,5.02627315751922e-7,8.037157005050564e-7,1.1728803312420193e-6,1.0432093756406257e-6,1.9513177555597024e-6,2.2655995262534167e-6,2.8012652576539986e-6,3.659026328977486e-6,4.302533600120176e-6,6.035745963042387e-6,7.209666847910751e-6,1.0108737066509484e-5,1.3506178953789405e-5,1.736347245567315e-5,2.087914750657212e-5,2.460530118514926e-5,3.228453184959803e-5,3.538768256918298e-5,4.9336687463945196e-5,5.5915918996173616e-5,7.247183538026841e-5,8.750493431145029e-5,0.00010271397417518063,0.00013584897527516373,0.00018256877011439533,0.00024123875286588057,0.00020807549825755913,0.00027761304027150126,0.0003608550633220498,0.0004912927215761588,0.0006635916667340657,0.0008735681579240932,0.0006674225500115681,0.00030524873914377596,0.00038347173374345833,0.0002610721966216037,0.00016595011077980736,0.0001619202338703848,0.00022108361211382757,0.0003103889462783534,0.0004172022726065544,0.0005307417488626328,0.0010002517425886403
2.475561579067239e-10,9.765240855282463e-11,1.3487288732892376e-10,1.9463810844633904e-10,1.09666538814424e-10,2.8472004749564575e-10,3.664711186670906e-10,6.762408826688842e-10,1.0210002998564475e-9,1.3983294721950927e-9,1.2071636789529135e-9,2.6960849198977217e-9,3.0288876568899206e-9,5.566136413573808e-9,4.551661628742083e-9,1.0934510074877763e-8,1.5361208794583394e-8,1.3876202894659766e-8,2.4221933945132182e-8,4.2300375938081576e-8,5.840486726533887e-8,5.982603492314415e-8,8.357673883095066e-8,1.3939979862905542e-7,2.28091250187637e-7,1.7476465324428637e-7,4.4894568027280227e-7,3.711069591966868e-7,4.3777108862954174e-7,5.794143324928368e-7,8.501613381721869e-7,9.819819365915396e-7,1.4057063754291438e-6,1.6303353291119087e-6,1.9980706750803373e-6,2.811207308570759e-6,3.664525765591696e-6,4.409651919746396e-6,5.916632642513635e-6,7.145089008075292e-6,1.0017786304343567e-5,1.3506178953789405e-5,1.7222780360770637e-5,2.0247075477914447e-5,2.460530118514926e-5,3.188334357295988e-5,3.420522628318663e-5,4.954275559685613e-5,5.5925376623701136e-5,7.247183538026841e-5,8.53742255453155e-5,0.00010271397417518063,0.00013584897527516373,0.00018256877011439533,0.00024123875286588057,0.00019879539011596079,0.0002681824371803234,0.0003608550633220498,0.0004912927215761588,0.0006597842363583901,0.0008735681579240932,0.0006674225500115681,0.0003031397850097913,0.00038347173374345833,0.0002584287611740522,0.00016595011077980736,0.00015781653405345377,0.000221706390198824,0.0003095170569593584,0.000408263859164937,0.0005233534829939519,0.0009797922420062206
2.4775440431248297e-10,9.776806392116154e-11,1.3500194489962502e-10,1.94809351113838e-10,1.0910279136929798e-10,2.827745413212318e-10,3.637308230059673e-10,6.788652075019685e-10,1.0216339436875636e-9,1.3975894981979322e-9,1.2090066173789601e-9,2.698978607057966e-9,3.003109773854918e-9,5.555694726747356e-9,4.586868209417281e-9,1.093813485894004e-8,1.5378941739526423e-8,1.3821784385254285e-8,2.419814984378757e-8,4.2252405174094374e-8,5.831494222348792e-8,6.016179091582393e-8,8.395437994788249e-8,1.3907601563764748e-7,2.2816087495108654e-7,1.7306096903507633e-7,4.4900792233560727e-7,3.692950109295626e-7,4.3659280616426847e-7,5.734060643394188e-7,8.624176451935129e-7,9.857216718441464e-7,1.4051893686162322e-6,1.6215844040540344e-6,1.994584126541479e-6,2.8067047318896934e-6,3.6857682183800197e-6,4.474090537460941e-6,5.9383718709424965e-6,7.145089008075292e-6,9.836585204075877e-6,1.326823678514552e-5,1.7100726966575427e-5,2.0057141071562697e-5,2.460530118514926e-5,3.188334357295988e-5,3.420522628318663e-5,4.947423565962072e-5,5.435620075843917e-5,7.247183538026841e-5,8.53742255453155e-5,0.00010271397417518063,0.00012923528693455514,0.00017790856729513668,0.000230864953666997,0.00019623841631929103,0.0002681824371803234,0.0003571298117965856,0.0004881916231540339,0.0006440328450579978,0.0008623316034055352,0.0006664627542167448,0.0003031397850097913,0.0003825081732704039,0.00025525567200329586,0.00016595011077980736,0.00015781653405345377,0.000221706390198824,0.00030387897566011877,0.00040458320444285053,0.0005233534829939519,0.0009646456067586397
